index,pmu_name,captured_at,soc,fracsec_raw,fracsec_count,lag_ms,raw_hex,raw_bytes
379,pmu-1,2026-09-07T04:58:35.0486168Z,1788757127,320000,320000,-12271.383,aa01005800016a9e44870004e200000042b8114d400727b442b7f995400a7e3742b7fe424007f67f42b7fecb4008b04f42b7fd4540097a4942b7ea7840095b0e426ffa0fb99aa3d700000000000000000000000000088667,88
380,pmu-4,2026-09-07T04:58:35.0486168Z,1788757127,160000,160000,-12111.383,aa01005800016a9e44870002710000004287fe44bf62d8a942880390bf61cbf242880138bf6408aa42880706bf5f9ba24287ef91bf5fbf114288161cbf5c1bf7427008d83834cccd000000000000000000000000000c35d2,88
381,pmu-5,2026-09-07T04:58:35.0486168Z,1788757126,660000,660000,-11611.383,aa01005800016a9e4486000a1220000042b21fd13fe1d33542b1f0773fddc03942b2046e3fe0fc3942b2041f3fe4e7f942b203433fe054a642b1f8eb3fdcc03d427000993842e14800000000000000000000000000035616,88
382,pmu-2,2026-09-07T04:58:35.0491273Z,1788757126,560000,560000,-11510.873,aa01005800016a9e448600088b800000429a0adf3e90d0a1429a05473e8534c3429a0def3e82c1544299f8ea3e73810a4299f6ce3e73b9e0429a031c3e7cf238426ffaac388fae14000000000000000000000000000616ce,88
383,pmu-3,2026-09-07T04:58:35.0937848Z,1788757126,480000,480000,-11386.215,aa01005800016a9e448600075300000042a6122f3f7f785742a5f6f23f811bd242a600483f81772542a61b883f80a97042a5fec73f8054ac42a5f9163f7d163c426ffe38b96fae1400000000000000000000000000029647,88
384,pmu-1,2026-09-07T04:58:35.0937848Z,1788757127,340000,340000,-12246.215,aa01005800016a9e448700053020000042be13bc401ea4b242bdf5994022529f42bdfbfb4020116242be003540215e0542bdf8db402140d442bdec584020fb23426ffa06b53851ec00000000000000000000000000095a38,88
385,pmu-4,2026-09-07T04:58:35.0937848Z,1788757127,180000,180000,-12086.215,aa01005800016a9e44870002bf200000428dfa65bf02d098428e047bbf00a808428dfe14bf026cfc428e042cbefc3be9428dec86befc3cb2428e11ccbef60d8a42700365b8df3333000000000000000000000000000dfc9b,88
386,pmu-5,2026-09-07T04:58:35.0937848Z,1788757126,680000,680000,-11586.215,aa01005800016a9e4486000a6040000042b81c604008e01a42b7eccd400798ec42b80606400929d342b80070400aef3742b802db4008adaa42b7f9e64006370942700a3d394570a40000000000000000000000000004c4ee,88
387,pmu-2,2026-09-07T04:58:35.0937848Z,1788757126,580000,580000,-11486.215,aa01005800016a9e44860008d9a0000042a007d63f2ad93342a008a73f235c0e42a00fc93f23c7fd429ffad43f1b96eb429ff50b3f1e5a6342a005503f2043ca4270037d39348f5c0000000000000000000000000007b7b9,88
388,pmu-5,2026-09-07T04:58:35.1348698Z,1788757126,700000,700000,-11565.130,aa01005800016a9e4486000aae60000042be19224020857c42bdee30401f52a842be06494021069f42be040b4022f9b942be06de4020cbf642bdfa04401df9fb42700332b9103d7100000000000000000000000000052d4b,88
389,pmu-5,2026-09-07T04:58:35.1358583Z,1788757126,720000,720000,-11584.142,aa01005800016a9e4486000afc80000042c41b3e4039192a42c3f0e14037d1a342c4069240389c1342c40923403b06a642c404974038c9ff42c3f7bd40358946427000f5b8375c290000000000000000000000000006a8b6,88
390,pmu-4,2026-09-07T04:58:35.1358583Z,1788757127,200000,200000,-12064.142,aa01005800016a9e448700030d4000004293faf8be0f6157429403a9bdfff0a342940044be0502ff429408ddbddfe4bc4293f17cbddb859a42940f58bdc636c3427003a536a3d70a000000000000000000000000000eb53c,88
391,pmu-2,2026-09-07T04:58:35.1358583Z,1788757126,600000,600000,-11464.142,aa01005800016a9e4486000927c0000042a6091a3f86557142a608473f81630a42a611e53f81244842a5fa3d3f7d548f42a5f6d43f7fd5b442a608413f81181e426ffc8eb90e0000000000000000000000000000000868bc,88
392,pmu-3,2026-09-07T04:58:35.1358583Z,1788757126,500000,500000,-11364.142,aa01005800016a9e44860007a120000042ac0d9d3faf17c742abf9833fb287c942ac03473fb2fbbb42ac1c0d3fafafd842ac022b3fb01f5842abfcbf3fae9b55426ff7dfb902000000000000000000000000000000036c82,88
393,pmu-1,2026-09-07T04:58:35.1358583Z,1788757127,360000,360000,-12224.142,aa01005800016a9e448700057e40000042c418974036a65d42c3f6f5403ac7bb42c3fa6d4037963242c3fc5340398fe142c3f6d14039c70042c3f0264039944a427009f339a3147b000000000000000000000000000ad0ef,88
394,pmu-2,2026-09-07T04:58:35.1358583Z,1788757126,620000,620000,-11484.142,aa01005800016a9e4486000975e0000042ac091d3fb74b9042ac057f3fb20fff42ac12fd3fb1c00542abfb983fafecec42abf56c3fb0d3d542ac0d533fb028e2426ff7c4b8c428f6000000000000000000000000000921ad,88
395,pmu-3,2026-09-07T04:58:35.1358583Z,1788757126,520000,520000,-11384.142,aa01005800016a9e44860007ef40000042b20f043fdfde9e42b1fd6d3fe2ed1042b2020d3fe32a7742b21e1b3fdfa75b42b1fda03fe12d7c42b200e83fddcb61426ff683b7deb85200000000000000000000000000044d3f,88
396,pmu-1,2026-09-07T04:58:35.1358583Z,1788757127,380000,380000,-12244.142,aa01005800016a9e44870005cc60000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb427005c5b8ab3333000000000000000000000000000b45d8,88
397,pmu-4,2026-09-07T04:58:35.1358583Z,1788757127,220000,220000,-12084.142,aa01005800016a9e448700035b6000004299ff023e6bd8a6429a06103e854e2d4299fc183e8148fc429a08e23e87c0de4299f65b3e8cf2af429a0d423e8d3f13426ffab7b936e148000000000000000000000000000fc798,88
398,pmu-4,2026-09-07T04:58:35.1805512Z,1788757127,240000,240000,-12059.449,aa01005800016a9e44870003a9800000429ffdb23f19ca8a42a001c53f221bfe429ffe723f1e9ec842a008f13f2360b2429ff81e3f289c4442a00d6b3f28dcb44270034e392feb8500000000000000000000000000001f8b,88
399,pmu-2,2026-09-07T04:58:35.1805512Z,1788757126,640000,640000,-11459.449,aa01005800016a9e44860009c400000042b209013fe80d4842b201313fe3894342b212a73fe3403942b1fa1c3fdf8cea42b1f75a3fdff5dc42b20a3e3fe0ceb4426ffb7f3898cccd000000000000000000000000000abb75,88
400,pmu-5,2026-09-07T04:58:35.1805512Z,1788757126,740000,740000,-11559.449,aa01005800016a9e4486000b4aa0000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42700863391828f60000000000000000000000000007e09b,88
401,pmu-1,2026-09-07T04:58:35.1805512Z,1788757127,400000,400000,-12219.449,aa01005800016a9e448700061a8000004253febac0314bdf4253fc47c03161ec4253fdc0c030e0164254041fc0316f76425400d7c0305746425409ebc0314d45427003cbb821eb85000000000000000000000000000c5fbe,88
402,pmu-3,2026-09-07T04:58:35.1805512Z,1788757126,540000,540000,-11359.449,aa01005800016a9e448600083d60000042b8109040078e6442b7fa4240090e0642b80713400a44b242b81c6740078dac42b8001c4008ac4d42b8000240077a64426ffbc938d80000000000000000000000000000000537f8,88
403,pmu-3,2026-09-07T04:58:35.221686Z,1788757126,560000,560000,-11338.314,aa01005800016a9e448600088b80000042be0f1c401fa47542bdf8f64020967742be03a24021fba942be1975401fc37642be00fc4020bc5142bdfc00401ff988426ff6abb8d1999a000000000000000000000000000601f2,88
404,pmu-1,2026-09-07T04:58:35.221686Z,1788757127,420000,420000,-12198.314,aa01005800016a9e4487000668a00000425ff8abc019ab944260008dc01967db425ff79bc0182e06426003bec018b121425ffe6dc018840242600a37c019a698427000aeb87f0a3d000000000000000000000000000d6e8b,88
405,pmu-4,2026-09-07T04:58:35.221686Z,1788757127,260000,260000,-12038.314,aa01005800016a9e44870003f7a0000042a5fab43f7c1ef242a602253f81bc1d42a5fa953f7fc3e642a60bcf3f80b1e542a5f9f83f85072242a610ea3f857aa2426ffb28b926e1480000000000000000000000000001f085,88
406,pmu-3,2026-09-07T04:58:35.221686Z,1788757126,580000,580000,-11358.314,aa01005800016a9e44860008d9a0000042c40ada403859c042c3fa664038993642c4088640398fb442c41acc4037868742c4044b4039771442c4009a4037c1de4270060f399d999a0000000000000000000000000007e8a2,88
407,pmu-2,2026-09-07T04:58:35.221686Z,1788757126,660000,660000,-11438.314,aa01005800016a9e4486000a1220000042b80591400c2c0042b7fcc74009933742b814b0400981c442b7f85740075e2e42b7fa9640087ef842b8075940088f2b426ffee5388b3333000000000000000000000000000b2da2,88
408,pmu-5,2026-09-07T04:58:35.221686Z,1788757126,760000,760000,-11538.314,aa01005800016a9e4486000b98c000004254095ac03056e04253f87dc030c82d425409c2c030cfb542540520c030f4b04253ffdfc0305c7e4253fbadc0315822426ff9b5b99651ec0000000000000000000000000008c647,88
409,pmu-1,2026-09-07T04:58:35.221686Z,1788757127,440000,440000,-12218.314,aa01005800016a9e44870006b6c00000426befa6c001c713426bfd70c00163c0426bf86ac0004f85426c09e9c000163d426c01b4c00050d7426c104bc0014a9342700092b60f5c29000000000000000000000000000ec67e,88
410,pmu-2,2026-09-07T04:58:35.221686Z,1788757126,680000,680000,-11458.314,aa01005800016a9e4486000a6040000042be02c84024510a42bdfb9440215e0a42be185d402141ac42bdfab8401f592b42bdf9e04020d1d142be053a4021109c426fffcd37947ae1000000000000000000000000000c9f89,88
411,pmu-5,2026-09-07T04:58:35.221686Z,1788757126,780000,780000,-11558.314,aa01005800016a9e4486000be6e000004260057dc0186b66425fef3dc018fed2426002f9c0193d62425fffe9c0189ed7425ffc88c01808b14260020ec019c014426ffc6c385e666600000000000000000000000000091c94,88
412,pmu-4,2026-09-07T04:58:35.221686Z,1788757127,280000,280000,-12058.314,aa01005800016a9e4487000445c0000042abf8233fae426842abfd8b3fb23ec542abfacf3faffa9042ac109c3fafd2dc42abfbc33fb6297442ac138f3fb6b21e426ff740b8a0000000000000000000000000000000021b01,88
413,pmu-3,2026-09-07T04:58:35.2681458Z,1788757126,600000,600000,-11331.854,aa01005800016a9e4486000927c0000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb427006a6374147ae0000000000000000000000000008e311,88
414,pmu-2,2026-09-07T04:58:35.2681458Z,1788757126,700000,700000,-11431.854,aa01005800016a9e4486000aae60000042c406dc403c51fa42c3fc724039e0e942c41bb440393be142c3f9384037517f42c3f91c4039226842c402624038e513427006fb39130a3d000000000000000000000000000d282e,88
415,pmu-1,2026-09-07T04:58:35.2681458Z,1788757127,460000,460000,-12191.854,aa01005800016a9e4487000704e000004277e647bfd4258542780307bfd279494277f9febfd1613b427802bdbfd0041a42780584bfd05c49427808fdbfd1c6ca4270049138a3ae14000000000000000000000000000f610a,88
416,pmu-4,2026-09-07T04:58:35.2681458Z,1788757127,300000,300000,-12031.854,aa01005800016a9e4487000493e0000042b1fc843fdddb3742b1fd9b3fe1547a42b1f6953fe0774242b2146a3fdef07242b1fe0f3fe6d76942b2154a3fe753184270070039a147ae0000000000000000000000000003e753,88
417,pmu-5,2026-09-07T04:58:35.2681458Z,1788757126,800000,800000,-11531.854,aa01005800016a9e4486000c35000000426bfda4c00023a9426bf31fc000b7cd426bfefcc000e462426bfab4c001013a426bfcd9bfff4115426bfa29c001cd10426fff57386f0a3d000000000000000000000000000add74,88
418,pmu-5,2026-09-07T04:58:35.3187198Z,1788757126,820000,820000,-11501.280,aa01005800016a9e4486000c83200000427800d7bfcef2324277ea2cbfd2562d427802ecbfd05f804277f322bfd1658442780174bfce080042780356bfd3a3ef427008a1393e3d71000000000000000000000000000b354a,88
419,pmu-1,2026-09-07T04:58:35.3187198Z,1788757127,480000,480000,-12161.280,aa01005800016a9e44870007530000004281f342bfa4802b42820196bfa2deea4281fa34bfa187234281ffe2bfa0bce5428200b5bfa0d26a428208e1bfa201d6426ffdffb9068f5c000000000000000000000000000051a9,88
420,pmu-2,2026-09-07T04:58:35.3187198Z,1788757126,720000,720000,-11401.280,aa01005800016a9e4486000afc80000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb426ff83cb9970000000000000000000000000000000eef9e,88
421,pmu-4,2026-09-07T04:58:35.3187198Z,1788757127,320000,320000,-12001.280,aa01005800016a9e44870004e200000042b7f89340070b7c42b8021a4009429742b7f96f4008f5cd42b810494007cc6f42b7fe47400bbc5042b815d4400b65ec426ff761b99ff5c30000000000000000000000000004f174,88
422,pmu-5,2026-09-07T04:58:35.3187198Z,1788757126,840000,840000,-11521.280,aa01005800016a9e4486000cd140000042820486bf9f2f624281f263bfa0e92c428205a0bfa09d734281f5acbfa026ea4282031fbf9cac7a4281fd48bfa4620c426ff89ab9a41eb8000000000000000000000000000c2a35,88
423,pmu-3,2026-09-07T04:58:35.3187198Z,1788757126,620000,620000,-11301.280,aa01005800016a9e4486000975e000004253f763c0318786425409c0c0312a3b42540041c030d056425407c5c0310e0c4253fafcc031526c4253f747c0312b404270006cb8ff0a3d0000000000000000000000000009703f,88
424,pmu-3,2026-09-07T04:58:35.3187198Z,1788757126,640000,640000,-11321.280,aa01005800016a9e44860009c4000000426000cbc01975b742600290c0197368425ffc32c01919a742600b6fc018b57d425ff205c018efe4425fef17c0197158427007dc391851ec000000000000000000000000000ae0a6,88
425,pmu-1,2026-09-07T04:58:35.3187198Z,1788757127,500000,500000,-12181.280,aa01005800016a9e44870007a12000004287f4b6bf6a1b284288052bbf66947d4287fb99bf646abd42880424bf62ccb14287fc3ebf6357ef42880921bf6170114270013f38851eb800000000000000000000000000015eb9,88
426,pmu-2,2026-09-07T04:58:35.3187198Z,1788757126,740000,740000,-11421.280,aa01005800016a9e4486000b4aa000004253fe4ac0310a704253febac0309b684254067ec030c89942540388c0310e2b4253fa1ac03155bb4253fcbcc0311e2e426ffaaa38470a3d000000000000000000000000000f91e9,88
427,pmu-4,2026-09-07T04:58:35.3187198Z,1788757127,340000,340000,-12021.280,aa01005800016a9e448700053020000042bdfbf0401f013b42be05ea4020c26a42bdf543402129bb42be1491401fbac042be005f4024246c42be19834022f2ff42700306396e7ae100000000000000000000000000050760,88
428,pmu-3,2026-09-07T04:58:35.3647416Z,1788757126,660000,660000,-11295.258,aa01005800016a9e4486000a12200000426bf69ec0019e76426bfddcc001ac85426c049dc000d944426c0e08c0002375426be8abc00165ad426beb4dc001d88f426ffc43b96d851f000000000000000000000000000b9324,88
429,pmu-1,2026-09-07T04:58:35.3647416Z,1788757127,520000,520000,-12155.258,aa01005800016a9e44870007ef400000428df5b4bf082084428e08dabf058f74428dfa00bf056d14428e082abf0052d8428dfdacbf007891428e0831befed354426ff6d6b955333300000000000000000000000000029334,88
430,pmu-5,2026-09-07T04:58:35.3647416Z,1788757126,860000,860000,-11495.258,aa01005800016a9e4486000d1f600000428804d9bf5ce73f4287f187bf6105ca428809debf5f9edc4287f632bf611268428800bbbf5a949e4287fb4abf65fa2a427002c33950147b000000000000000000000000000dc614,88
431,pmu-4,2026-09-07T04:58:35.3647416Z,1788757127,360000,360000,-11995.258,aa01005800016a9e448700057e40000042c3ff2840372ffd42c409664038de6942c3f4f840397adf42c414ca4038370842c4015f403bdceb42c4183b403ac95f4270040c37a7ae14000000000000000000000000000656d5,88
432,pmu-2,2026-09-07T04:58:35.3647416Z,1788757126,760000,760000,-11395.258,aa01005800016a9e4486000b98c00000425ff884c018bba6425ff61fc0181bbf42600930c0189e24425ffa32c0185e20425ff533c018c32b425ff6f6c01896e1426ff7d9b866b8520000000000000000000000000000b202,88
433,pmu-5,2026-09-07T04:58:35.4205084Z,1788757126,880000,880000,-11459.492,aa01005800016a9e4486000d6d800000428e0719bef81c30428df1e0bf022c2c428e0e19bf000db7428dfae3befd111f428e031abef8cd21428dfedbbf078297426ff939b9435c29000000000000000000000000000e2604,88
434,pmu-5,2026-09-07T04:58:35.4205084Z,1788757126,900000,900000,-11479.492,aa01005800016a9e4486000dbba0000042940789bdefdf0f4293ef89be0758bb42940e7ebdfeaf694293fbc7bdf3b34f4293ffa6bdd6f15442940216be1aa4f2427003f5395bd70a000000000000000000000000000fc362,88
435,pmu-4,2026-09-07T04:58:35.4205084Z,1788757127,380000,380000,-11959.492,aa01005800016a9e44870005cc60000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb426fff43b8c4000000000000000000000000000000070a4a,88
436,pmu-1,2026-09-07T04:58:35.4205084Z,1788757127,540000,540000,-12119.492,aa01005800016a9e448700083d6000004293f7dfbe169eae429404e6be1c30a24293fceabe1c084142940a71be0890ed4293fbd6bdfc1a054294087cbde60074426ffb8338bf851f0000000000000000000000000003dbac,88
437,pmu-4,2026-09-07T04:58:35.4205084Z,1788757127,400000,400000,-11979.492,aa01005800016a9e448700061a8000004253f923c030c94f425403bdc030f5384254065cc0305577425401b5c0311229425404e6c030b5ff425400f1c030cafd4270050d38ed1eb800000000000000000000000000089841,88
438,pmu-2,2026-09-07T04:58:35.4205084Z,1788757126,780000,780000,-11359.492,aa01005800016a9e4486000be6e00000426c015cc0011e4b426bfe22c0003148426c1242c0005739426bfd5fc000a1df426bf78dc000506e426bef16c000b94e4270032b3967d70a0000000000000000000000000001f425,88
439,pmu-3,2026-09-07T04:58:35.4205084Z,1788757126,680000,680000,-11259.492,aa01005800016a9e4486000a604000004277f736bfd41cea42780453bfd31d2a4277fdcfbfd0714f42780b8ebfcf780e4277e82cbfd1a4df4277e8b2bfd34b43426ff992b85c7ae1000000000000000000000000000c875f,88
440,pmu-3,2026-09-07T04:58:35.4211134Z,1788757126,700000,700000,-11278.887,aa01005800016a9e4486000aae60000042820037bfa38e47428201c0bfa24d6d4281fb37bfa1104d42820217bf9e298d4281f3c0bfa10f084281f7bdbfa401a7426ff96fb6333333000000000000000000000000000d1c6f,88
441,pmu-2,2026-09-07T04:58:35.4211134Z,1788757126,800000,800000,-11378.887,aa01005800016a9e4486000c350000004277fb75bfd2e4474277fe4dbfd01e0742780892bfd17551427806d6bfd084674277f4e8bfcfe3c34277eac6bfd1409d426fffcdb889eb85000000000000000000000000000226fb,88
442,pmu-1,2026-09-07T04:58:35.4211134Z,1788757127,560000,560000,-12138.887,aa01005800016a9e448700088b8000004299f8643e678422429a09a43e6c21f04299fdb83e6a2905429a0a1a3e80d4454299fc1d3e7b13af429a044f3e8b77a9427009fc399433330000000000000000000000000004c8e1,88
443,pmu-1,2026-09-07T04:58:35.4710858Z,1788757127,580000,580000,-12108.914,aa01005800016a9e44870008d9a00000429ff77c3f1c8ac342a00b0b3f1b8813429ffa433f18f96e42a0052f3f1ec3a142a000473f1ec22642a004a13f24a54a42700857b806b8520000000000000000000000000005e43c,88
444,pmu-3,2026-09-07T04:58:35.4710858Z,1788757126,720000,720000,-11248.914,aa01005800016a9e4486000afc800000428803cebf648a114287ff5cbf61bae24288000cbf6025f642880643bf5e22734287eee6bf609e2f4287fcb6bf67fdff426ffa8437b147ae000000000000000000000000000e69aa,88
445,pmu-5,2026-09-07T04:58:35.4710858Z,1788757126,920000,920000,-11448.914,aa01005800016a9e4486000e09c00000429a09243e87f63d4299f1823e7bd9cd429a0c923e7ba8344299fa0e3e7f247a4299ff943e8d9af3429a04e43e6d92bf426fff50b8be3d71000000000000000000000000000007b5,88
446,pmu-2,2026-09-07T04:58:35.4710858Z,1788757126,820000,820000,-11348.914,aa01005800016a9e4486000c832000004281fec1bfa2243d4281fa46bfa0fb104282070abfa016c1428206a8bf9f64d24281fe0dbf9ec64d4281f5a8bf9ff8cf427006573905eb850000000000000000000000000003d059,88
447,pmu-1,2026-09-07T04:58:35.4710858Z,1788757127,600000,600000,-12128.914,aa01005800016a9e4487000927c0000042a5f8a73f7d94c242a60d0d3f7c643042a5f52d3f79a88b42a609de3f7fa8e742a602e43f7f5ea942a605943f83b0e3427004ffb888f5c3000000000000000000000000000636dc,88
448,pmu-4,2026-09-07T04:58:35.4710858Z,1788757127,420000,420000,-11948.914,aa01005800016a9e4487000668a00000425ffe4cc0184a94425ffca1c019217242600f1fc018237f426001d6c018bb2c425ffce4c0187e51426003dfc01937ad426ffc43b9340000000000000000000000000000000991b8,88
449,pmu-3,2026-09-07T04:58:35.4710858Z,1788757126,740000,740000,-11268.914,aa01005800016a9e4486000b4aa00000428dff85bf052b7c428e01c8befe7ccb428dfe95bf0142b4428e062dbefe6b43428df191befbc7df428dfdf8bf05a0454270089c399051ec000000000000000000000000000fe9c8,88
450,pmu-4,2026-09-07T04:58:35.4710858Z,1788757127,440000,440000,-11968.914,aa01005800016a9e44870006b6c00000426bf68fc00094c9426c021ac0009e93426c10ecc0008693426c08fdc0008e98426c02f5c000d95d426bfbf9c0009fe8426ff664b8f07ae1000000000000000000000000000a4439,88
451,pmu-2,2026-09-07T04:58:35.4710858Z,1788757126,840000,840000,-11368.914,aa01005800016a9e4486000cd14000004287fd93bf6603434287f929bf6381124288026bbf6224e64288021ebf5ea6a74287fcd0bf5e76e74287f503bf5f33c94270000eb900b852000000000000000000000000000415fd,88
452,pmu-5,2026-09-07T04:58:35.4710858Z,1788757126,940000,940000,-11468.914,aa01005800016a9e4486000e57e0000042a00dd93f2398b4429fef2a3f1d424342a011863f1dddca429ffa873f1ff3ab42a002523f291d6642a006113f1e209d427003d938b9c28f0000000000000000000000000001e2af,88
453,pmu-5,2026-09-07T04:58:35.5173894Z,1788757126,960000,960000,-11442.611,aa01005800016a9e4486000ea600000042a60a993f816c7b42a5ee3f3f7c503342a60fa33f8057dc42a5f84f3f81590a42a601af3f85a59542a607b93f7f412b426ffef9b8c7ae1400000000000000000000000000021eea,88
454,pmu-2,2026-09-07T04:58:35.5173894Z,1788757126,860000,860000,-11342.611,aa01005800016a9e4486000d1f600000428dff1cbf07c20c428df48cbf027c84428e00f3bf01c7f3428e03b5bef7a30c428dfeddbefc53ab428df93ebefb92374270010f37a47ae10000000000000000000000000005d3cb,88
455,pmu-1,2026-09-07T04:58:35.5173894Z,1788757127,620000,620000,-12102.611,aa01005800016a9e4487000975e0000042abfb473fadec9b42ac0e5f3fae4cd942abf0d53fad681742ac05cc3fafa45842abfeb23fb0af9242ac03963fb44f2f426ffc1cb936000000000000000000000000000000073404,88
456,pmu-4,2026-09-07T04:58:35.5173894Z,1788757127,460000,460000,-11942.611,aa01005800016a9e4487000704e000004277ecb5bfcfeed4427800adbfd22cd342781adcbfd0192b42780307bfcff23442780298bfd280d74278019bbfd004214270004f394b1eb8000000000000000000000000000bd162,88
457,pmu-3,2026-09-07T04:58:35.5173894Z,1788757126,760000,760000,-11242.611,aa01005800016a9e4486000b98c00000429402aabe16bc3f42940583be047c6b4293fe30be07082942940215be01f8894293f647bdf2bd0f4293fd35be140e64427001f2b9087ae10000000000000000000000000000b481,88
458,pmu-5,2026-09-07T04:58:35.5626081Z,1788757126,980000,980000,-11417.392,aa01005800016a9e4486000ef420000042ac05cc3fb0704442abeef43faf367142ac109d3fb0a9e042abfce03fb166bc42abfe603fb664ae42ac05e43fb0c6824270041938d1eb8500000000000000000000000000031ef3,88
